2	Port 1: NDI 8700340  s/n:34802401	15844	1	OK	0.6797103	-0.0719894	-0.7228850	-0.1012356	93.821	21.996	-802.469	0.2383588	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15844	1	OK	0.0532523	-0.0116134	-0.0572503	-0.9968710	188.076	49.265	-779.397	0.7808958	0
2	Port 1: NDI 8700340  s/n:34802401	15847	1	OK	0.6815812	-0.0719600	-0.7212501	-0.1003353	93.827	22.021	-802.449	0.2343017	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15847	1	OK	0.0532390	-0.0117395	-0.0571914	-0.9968736	188.062	49.266	-779.389	0.7661695	0
2	Port 1: NDI 8700340  s/n:34802401	15850	1	OK	0.6838752	-0.0736360	-0.7192417	-0.0978971	93.839	22.055	-802.585	0.2306916	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15850	1	OK	0.0532070	-0.0114747	-0.0572505	-0.9968750	188.087	49.260	-779.403	0.7694721	0
2	Port 1: NDI 8700340  s/n:34802401	15853	1	OK	0.6865837	-0.0731523	-0.7170543	-0.0953139	93.834	22.619	-803.042	0.2319963	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15853	1	OK	0.0532482	-0.0117447	-0.0571662	-0.9968745	188.063	49.271	-779.398	0.7652839	0
2	Port 1: NDI 8700340  s/n:34802401	15856	1	OK	0.6886443	-0.0718115	-0.7154093	-0.0938173	93.827	23.127	-803.624	0.2316868	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15856	1	OK	0.0532019	-0.0116508	-0.0572818	-0.9968714	188.053	49.282	-779.376	0.7651207	0
2	Port 1: NDI 8700340  s/n:34802401	15859	1	OK	0.6892775	-0.0725901	-0.7149976	-0.0916818	93.853	23.195	-803.614	0.2343857	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15859	1	OK	0.0532296	-0.0117498	-0.0570997	-0.9968792	188.075	49.278	-779.403	0.7712507	0
2	Port 1: NDI 8700340  s/n:34802401	15862	1	OK	0.6904194	-0.0706200	-0.7144345	-0.0889783	93.886	23.852	-804.091	0.2359926	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15862	1	OK	0.0532075	-0.0115463	-0.0572729	-0.9968728	188.056	49.286	-779.387	0.7743591	0
2	Port 1: NDI 8700340  s/n:34802401	15865	1	OK	0.6920929	-0.0684431	-0.7132483	-0.0871771	93.854	24.310	-804.657	0.2244519	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15865	1	OK	0.0531758	-0.0115745	-0.0573475	-0.9968699	188.063	49.280	-779.406	0.7708568	0
2	Port 1: NDI 8700340  s/n:34802401	15868	1	OK	0.6930654	-0.0675635	-0.7125727	-0.0856488	93.839	24.468	-804.743	0.2321277	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15868	1	OK	0.0531768	-0.0116271	-0.0573025	-0.9968718	188.070	49.273	-779.411	0.7591658	0
2	Port 1: NDI 8700340  s/n:34802401	15871	1	OK	0.6947737	-0.0675637	-0.7112546	-0.0827137	93.834	24.805	-805.011	0.2258036	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15871	1	OK	0.0531969	-0.0115587	-0.0572215	-0.9968762	188.064	49.289	-779.403	0.7540977	0
